seeds,num_tasks,per_jitter,zero_jitter,best_latency,"(latency, count)",sum_period,diff,periods,read_offsets,write_offsets,"original_latencies(LF,FF,LL,FL)","zero_jitter_latencies(LF,FF,LL,FL)","diff_latencies(LF,FF,LL,FL)",ff_ll_equal,sum_execution_time,sync_original,sync_zero_jitter,diff_sync
1769699310,3,0,15,20,"[(20, 2)]",12,"[8, 8]","[5, 3, 4]","[4, 0, 3]","[8, 2, 7]","(14, 20, 20, 28)","(15, 20, 20, 25)","[1, 0, 0, -3]",True,10,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,13,18,"[(18, 2)]",12,"[6, 6]","[5, 3, 4]","[4, 0, 0]","[8, 3, 1]","(12, 18, 18, 26)","(13, 18, 18, 23)","[1, 0, 0, -3]",True,8,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,14,19,"[(19, 2)]",12,"[7, 7]","[5, 3, 4]","[4, 0, 0]","[8, 3, 2]","(13, 19, 19, 27)","(14, 19, 19, 24)","[1, 0, 0, -3]",True,9,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,15,20,"[(20, 2)]",12,"[8, 8]","[5, 3, 4]","[4, 0, 0]","[8, 3, 3]","(14, 20, 20, 28)","(15, 20, 20, 25)","[1, 0, 0, -3]",True,10,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,16,21,"[(21, 2)]",12,"[9, 9]","[5, 3, 4]","[4, 0, 0]","[8, 3, 4]","(15, 21, 21, 29)","(16, 21, 21, 26)","[1, 0, 0, -3]",True,11,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,13,18,"[(18, 2)]",12,"[6, 6]","[5, 3, 4]","[4, 0, 1]","[8, 3, 2]","(12, 18, 18, 26)","(13, 18, 18, 23)","[1, 0, 0, -3]",True,8,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,14,19,"[(19, 2)]",12,"[7, 7]","[5, 3, 4]","[4, 0, 1]","[8, 3, 3]","(13, 19, 19, 27)","(14, 19, 19, 24)","[1, 0, 0, -3]",True,9,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,15,20,"[(20, 2)]",12,"[8, 8]","[5, 3, 4]","[4, 0, 1]","[8, 3, 4]","(14, 20, 20, 28)","(15, 20, 20, 25)","[1, 0, 0, -3]",True,10,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,16,21,"[(21, 2)]",12,"[9, 9]","[5, 3, 4]","[4, 0, 1]","[8, 3, 5]","(15, 21, 21, 29)","(16, 21, 21, 26)","[1, 0, 0, -3]",True,11,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,13,18,"[(18, 2)]",12,"[6, 6]","[5, 3, 4]","[4, 0, 2]","[8, 3, 3]","(12, 18, 18, 23)","(13, 18, 18, 23)","[1, 0, 0, 0]",True,8,"[4, 10, 10, 15]","[5, 10, 10, 15]","[1, 0, 0, 0]"
1769699310,3,0,14,19,"[(19, 2)]",12,"[7, 7]","[5, 3, 4]","[4, 0, 2]","[8, 3, 4]","(13, 19, 19, 24)","(14, 19, 19, 24)","[1, 0, 0, 0]",True,9,"[4, 10, 10, 15]","[5, 10, 10, 15]","[1, 0, 0, 0]"
1769699310,3,0,15,20,"[(20, 2)]",12,"[8, 8]","[5, 3, 4]","[4, 0, 2]","[8, 3, 5]","(14, 20, 20, 25)","(15, 20, 20, 25)","[1, 0, 0, 0]",True,10,"[4, 10, 10, 15]","[5, 10, 10, 15]","[1, 0, 0, 0]"
1769699310,3,0,16,21,"[(21, 2)]",12,"[9, 9]","[5, 3, 4]","[4, 0, 2]","[8, 3, 6]","(15, 21, 21, 26)","(16, 21, 21, 26)","[1, 0, 0, 0]",True,11,"[4, 10, 10, 15]","[5, 10, 10, 15]","[1, 0, 0, 0]"
1769699310,3,0,13,18,"[(18, 2)]",12,"[6, 6]","[5, 3, 4]","[4, 0, 3]","[8, 3, 4]","(12, 18, 18, 26)","(13, 18, 18, 23)","[1, 0, 0, -3]",True,8,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,14,19,"[(19, 2)]",12,"[7, 7]","[5, 3, 4]","[4, 0, 3]","[8, 3, 5]","(13, 19, 19, 27)","(14, 19, 19, 24)","[1, 0, 0, -3]",True,9,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,15,20,"[(20, 2)]",12,"[8, 8]","[5, 3, 4]","[4, 0, 3]","[8, 3, 6]","(14, 20, 20, 28)","(15, 20, 20, 25)","[1, 0, 0, -3]",True,10,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,16,21,"[(21, 2)]",12,"[9, 9]","[5, 3, 4]","[4, 0, 3]","[8, 3, 7]","(15, 21, 21, 29)","(16, 21, 21, 26)","[1, 0, 0, -3]",True,11,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,11,16,"[(16, 2)]",12,"[4, 4]","[5, 3, 4]","[4, 1, 0]","[8, 2, 1]","(10, 16, 16, 24)","(11, 16, 16, 21)","[1, 0, 0, -3]",True,6,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,12,17,"[(17, 2)]",12,"[5, 5]","[5, 3, 4]","[4, 1, 0]","[8, 2, 2]","(11, 17, 17, 25)","(12, 17, 17, 22)","[1, 0, 0, -3]",True,7,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,13,18,"[(18, 2)]",12,"[6, 6]","[5, 3, 4]","[4, 1, 0]","[8, 2, 3]","(12, 18, 18, 26)","(13, 18, 18, 23)","[1, 0, 0, -3]",True,8,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,14,19,"[(19, 2)]",12,"[7, 7]","[5, 3, 4]","[4, 1, 0]","[8, 2, 4]","(13, 19, 19, 27)","(14, 19, 19, 24)","[1, 0, 0, -3]",True,9,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,11,16,"[(16, 2)]",12,"[4, 4]","[5, 3, 4]","[4, 1, 1]","[8, 2, 2]","(10, 16, 16, 24)","(11, 16, 16, 21)","[1, 0, 0, -3]",True,6,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,12,17,"[(17, 2)]",12,"[5, 5]","[5, 3, 4]","[4, 1, 1]","[8, 2, 3]","(11, 17, 17, 25)","(12, 17, 17, 22)","[1, 0, 0, -3]",True,7,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,13,18,"[(18, 2)]",12,"[6, 6]","[5, 3, 4]","[4, 1, 1]","[8, 2, 4]","(12, 18, 18, 26)","(13, 18, 18, 23)","[1, 0, 0, -3]",True,8,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,14,19,"[(19, 2)]",12,"[7, 7]","[5, 3, 4]","[4, 1, 1]","[8, 2, 5]","(13, 19, 19, 27)","(14, 19, 19, 24)","[1, 0, 0, -3]",True,9,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,11,16,"[(16, 2)]",12,"[4, 4]","[5, 3, 4]","[4, 1, 2]","[8, 2, 3]","(10, 15, 15, 20)","(11, 16, 16, 21)","[1, 1, 1, 1]",True,6,"[4, 9, 9, 14]","[5, 10, 10, 15]","[1, 1, 1, 1]"
1769699310,3,0,12,17,"[(17, 2)]",12,"[5, 5]","[5, 3, 4]","[4, 1, 2]","[8, 2, 4]","(11, 16, 16, 21)","(12, 17, 17, 22)","[1, 1, 1, 1]",True,7,"[4, 9, 9, 14]","[5, 10, 10, 15]","[1, 1, 1, 1]"
1769699310,3,0,13,18,"[(18, 2)]",12,"[6, 6]","[5, 3, 4]","[4, 1, 2]","[8, 2, 5]","(12, 17, 17, 22)","(13, 18, 18, 23)","[1, 1, 1, 1]",True,8,"[4, 9, 9, 14]","[5, 10, 10, 15]","[1, 1, 1, 1]"
1769699310,3,0,14,19,"[(19, 2)]",12,"[7, 7]","[5, 3, 4]","[4, 1, 2]","[8, 2, 6]","(13, 18, 18, 23)","(14, 19, 19, 24)","[1, 1, 1, 1]",True,9,"[4, 9, 9, 14]","[5, 10, 10, 15]","[1, 1, 1, 1]"
1769699310,3,0,11,16,"[(16, 2)]",12,"[4, 4]","[5, 3, 4]","[4, 1, 3]","[8, 2, 4]","(10, 16, 16, 24)","(11, 16, 16, 21)","[1, 0, 0, -3]",True,6,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,12,17,"[(17, 2)]",12,"[5, 5]","[5, 3, 4]","[4, 1, 3]","[8, 2, 5]","(11, 17, 17, 25)","(12, 17, 17, 22)","[1, 0, 0, -3]",True,7,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,13,18,"[(18, 2)]",12,"[6, 6]","[5, 3, 4]","[4, 1, 3]","[8, 2, 6]","(12, 18, 18, 26)","(13, 18, 18, 23)","[1, 0, 0, -3]",True,8,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,14,19,"[(19, 2)]",12,"[7, 7]","[5, 3, 4]","[4, 1, 3]","[8, 2, 7]","(13, 19, 19, 27)","(14, 19, 19, 24)","[1, 0, 0, -3]",True,9,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,12,17,"[(17, 2)]",12,"[5, 5]","[5, 3, 4]","[4, 1, 0]","[8, 3, 1]","(11, 17, 17, 25)","(12, 17, 17, 22)","[1, 0, 0, -3]",True,7,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,13,18,"[(18, 2)]",12,"[6, 6]","[5, 3, 4]","[4, 1, 0]","[8, 3, 2]","(12, 18, 18, 26)","(13, 18, 18, 23)","[1, 0, 0, -3]",True,8,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,14,19,"[(19, 2)]",12,"[7, 7]","[5, 3, 4]","[4, 1, 0]","[8, 3, 3]","(13, 19, 19, 27)","(14, 19, 19, 24)","[1, 0, 0, -3]",True,9,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,15,20,"[(20, 2)]",12,"[8, 8]","[5, 3, 4]","[4, 1, 0]","[8, 3, 4]","(14, 20, 20, 28)","(15, 20, 20, 25)","[1, 0, 0, -3]",True,10,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,12,17,"[(17, 2)]",12,"[5, 5]","[5, 3, 4]","[4, 1, 1]","[8, 3, 2]","(11, 17, 17, 25)","(12, 17, 17, 22)","[1, 0, 0, -3]",True,7,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,13,18,"[(18, 2)]",12,"[6, 6]","[5, 3, 4]","[4, 1, 1]","[8, 3, 3]","(12, 18, 18, 26)","(13, 18, 18, 23)","[1, 0, 0, -3]",True,8,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,14,19,"[(19, 2)]",12,"[7, 7]","[5, 3, 4]","[4, 1, 1]","[8, 3, 4]","(13, 19, 19, 27)","(14, 19, 19, 24)","[1, 0, 0, -3]",True,9,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,15,20,"[(20, 2)]",12,"[8, 8]","[5, 3, 4]","[4, 1, 1]","[8, 3, 5]","(14, 20, 20, 28)","(15, 20, 20, 25)","[1, 0, 0, -3]",True,10,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,12,17,"[(17, 2)]",12,"[5, 5]","[5, 3, 4]","[4, 1, 2]","[8, 3, 3]","(11, 17, 17, 25)","(12, 17, 17, 22)","[1, 0, 0, -3]",True,7,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,13,18,"[(18, 2)]",12,"[6, 6]","[5, 3, 4]","[4, 1, 2]","[8, 3, 4]","(12, 18, 18, 26)","(13, 18, 18, 23)","[1, 0, 0, -3]",True,8,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,14,19,"[(19, 2)]",12,"[7, 7]","[5, 3, 4]","[4, 1, 2]","[8, 3, 5]","(13, 19, 19, 27)","(14, 19, 19, 24)","[1, 0, 0, -3]",True,9,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,15,20,"[(20, 2)]",12,"[8, 8]","[5, 3, 4]","[4, 1, 2]","[8, 3, 6]","(14, 20, 20, 28)","(15, 20, 20, 25)","[1, 0, 0, -3]",True,10,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,12,17,"[(17, 2)]",12,"[5, 5]","[5, 3, 4]","[4, 1, 3]","[8, 3, 4]","(11, 16, 16, 21)","(12, 17, 17, 22)","[1, 1, 1, 1]",True,7,"[4, 9, 9, 14]","[5, 10, 10, 15]","[1, 1, 1, 1]"
1769699310,3,0,13,18,"[(18, 2)]",12,"[6, 6]","[5, 3, 4]","[4, 1, 3]","[8, 3, 5]","(12, 17, 17, 22)","(13, 18, 18, 23)","[1, 1, 1, 1]",True,8,"[4, 9, 9, 14]","[5, 10, 10, 15]","[1, 1, 1, 1]"
1769699310,3,0,14,19,"[(19, 2)]",12,"[7, 7]","[5, 3, 4]","[4, 1, 3]","[8, 3, 6]","(13, 18, 18, 23)","(14, 19, 19, 24)","[1, 1, 1, 1]",True,9,"[4, 9, 9, 14]","[5, 10, 10, 15]","[1, 1, 1, 1]"
1769699310,3,0,15,20,"[(20, 2)]",12,"[8, 8]","[5, 3, 4]","[4, 1, 3]","[8, 3, 7]","(14, 19, 19, 24)","(15, 20, 20, 25)","[1, 1, 1, 1]",True,10,"[4, 9, 9, 14]","[5, 10, 10, 15]","[1, 1, 1, 1]"
1769699310,3,0,13,18,"[(18, 2)]",12,"[6, 6]","[5, 3, 4]","[4, 1, 0]","[8, 4, 1]","(12, 17, 17, 22)","(13, 18, 18, 23)","[1, 1, 1, 1]",True,8,"[4, 9, 9, 14]","[5, 10, 10, 15]","[1, 1, 1, 1]"
1769699310,3,0,14,19,"[(19, 2)]",12,"[7, 7]","[5, 3, 4]","[4, 1, 0]","[8, 4, 2]","(13, 18, 18, 23)","(14, 19, 19, 24)","[1, 1, 1, 1]",True,9,"[4, 9, 9, 14]","[5, 10, 10, 15]","[1, 1, 1, 1]"
1769699310,3,0,15,20,"[(20, 2)]",12,"[8, 8]","[5, 3, 4]","[4, 1, 0]","[8, 4, 3]","(14, 19, 19, 24)","(15, 20, 20, 25)","[1, 1, 1, 1]",True,10,"[4, 9, 9, 14]","[5, 10, 10, 15]","[1, 1, 1, 1]"
1769699310,3,0,16,21,"[(21, 2)]",12,"[9, 9]","[5, 3, 4]","[4, 1, 0]","[8, 4, 4]","(15, 20, 20, 25)","(16, 21, 21, 26)","[1, 1, 1, 1]",True,11,"[4, 9, 9, 14]","[5, 10, 10, 15]","[1, 1, 1, 1]"
1769699310,3,0,13,18,"[(18, 2)]",12,"[6, 6]","[5, 3, 4]","[4, 1, 1]","[8, 4, 2]","(12, 18, 18, 26)","(13, 18, 18, 23)","[1, 0, 0, -3]",True,8,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,14,19,"[(19, 2)]",12,"[7, 7]","[5, 3, 4]","[4, 1, 1]","[8, 4, 3]","(13, 19, 19, 27)","(14, 19, 19, 24)","[1, 0, 0, -3]",True,9,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,15,20,"[(20, 2)]",12,"[8, 8]","[5, 3, 4]","[4, 1, 1]","[8, 4, 4]","(14, 20, 20, 28)","(15, 20, 20, 25)","[1, 0, 0, -3]",True,10,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,16,21,"[(21, 2)]",12,"[9, 9]","[5, 3, 4]","[4, 1, 1]","[8, 4, 5]","(15, 21, 21, 29)","(16, 21, 21, 26)","[1, 0, 0, -3]",True,11,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,13,18,"[(18, 2)]",12,"[6, 6]","[5, 3, 4]","[4, 1, 2]","[8, 4, 3]","(12, 18, 18, 26)","(13, 18, 18, 23)","[1, 0, 0, -3]",True,8,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,14,19,"[(19, 2)]",12,"[7, 7]","[5, 3, 4]","[4, 1, 2]","[8, 4, 4]","(13, 19, 19, 27)","(14, 19, 19, 24)","[1, 0, 0, -3]",True,9,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,15,20,"[(20, 2)]",12,"[8, 8]","[5, 3, 4]","[4, 1, 2]","[8, 4, 5]","(14, 20, 20, 28)","(15, 20, 20, 25)","[1, 0, 0, -3]",True,10,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,16,21,"[(21, 2)]",12,"[9, 9]","[5, 3, 4]","[4, 1, 2]","[8, 4, 6]","(15, 21, 21, 29)","(16, 21, 21, 26)","[1, 0, 0, -3]",True,11,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,13,18,"[(18, 2)]",12,"[6, 6]","[5, 3, 4]","[4, 1, 3]","[8, 4, 4]","(12, 18, 18, 26)","(13, 18, 18, 23)","[1, 0, 0, -3]",True,8,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,14,19,"[(19, 2)]",12,"[7, 7]","[5, 3, 4]","[4, 1, 3]","[8, 4, 5]","(13, 19, 19, 27)","(14, 19, 19, 24)","[1, 0, 0, -3]",True,9,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,15,20,"[(20, 2)]",12,"[8, 8]","[5, 3, 4]","[4, 1, 3]","[8, 4, 6]","(14, 20, 20, 28)","(15, 20, 20, 25)","[1, 0, 0, -3]",True,10,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,16,21,"[(21, 2)]",12,"[9, 9]","[5, 3, 4]","[4, 1, 3]","[8, 4, 7]","(15, 21, 21, 29)","(16, 21, 21, 26)","[1, 0, 0, -3]",True,11,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,11,16,"[(16, 2)]",12,"[4, 4]","[5, 3, 4]","[4, 2, 0]","[8, 3, 1]","(10, 16, 16, 24)","(11, 16, 16, 21)","[1, 0, 0, -3]",True,6,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,12,17,"[(17, 2)]",12,"[5, 5]","[5, 3, 4]","[4, 2, 0]","[8, 3, 2]","(11, 17, 17, 25)","(12, 17, 17, 22)","[1, 0, 0, -3]",True,7,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,13,18,"[(18, 2)]",12,"[6, 6]","[5, 3, 4]","[4, 2, 0]","[8, 3, 3]","(12, 18, 18, 26)","(13, 18, 18, 23)","[1, 0, 0, -3]",True,8,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,14,19,"[(19, 2)]",12,"[7, 7]","[5, 3, 4]","[4, 2, 0]","[8, 3, 4]","(13, 19, 19, 27)","(14, 19, 19, 24)","[1, 0, 0, -3]",True,9,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,11,16,"[(16, 2)]",12,"[4, 4]","[5, 3, 4]","[4, 2, 1]","[8, 3, 2]","(11, 16, 16, 21)","(11, 16, 16, 21)","[0, 0, 0, 0]",True,6,"[5, 10, 10, 15]","[5, 10, 10, 15]","[0, 0, 0, 0]"
1769699310,3,0,12,17,"[(17, 2)]",12,"[5, 5]","[5, 3, 4]","[4, 2, 1]","[8, 3, 3]","(12, 17, 17, 22)","(12, 17, 17, 22)","[0, 0, 0, 0]",True,7,"[5, 10, 10, 15]","[5, 10, 10, 15]","[0, 0, 0, 0]"
1769699310,3,0,13,18,"[(18, 2)]",12,"[6, 6]","[5, 3, 4]","[4, 2, 1]","[8, 3, 4]","(13, 18, 18, 23)","(13, 18, 18, 23)","[0, 0, 0, 0]",True,8,"[5, 10, 10, 15]","[5, 10, 10, 15]","[0, 0, 0, 0]"
1769699310,3,0,14,19,"[(19, 2)]",12,"[7, 7]","[5, 3, 4]","[4, 2, 1]","[8, 3, 5]","(14, 19, 19, 24)","(14, 19, 19, 24)","[0, 0, 0, 0]",True,9,"[5, 10, 10, 15]","[5, 10, 10, 15]","[0, 0, 0, 0]"
1769699310,3,0,11,16,"[(16, 2)]",12,"[4, 4]","[5, 3, 4]","[4, 2, 2]","[8, 3, 3]","(10, 16, 16, 24)","(11, 16, 16, 21)","[1, 0, 0, -3]",True,6,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,12,17,"[(17, 2)]",12,"[5, 5]","[5, 3, 4]","[4, 2, 2]","[8, 3, 4]","(11, 17, 17, 25)","(12, 17, 17, 22)","[1, 0, 0, -3]",True,7,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,13,18,"[(18, 2)]",12,"[6, 6]","[5, 3, 4]","[4, 2, 2]","[8, 3, 5]","(12, 18, 18, 26)","(13, 18, 18, 23)","[1, 0, 0, -3]",True,8,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,14,19,"[(19, 2)]",12,"[7, 7]","[5, 3, 4]","[4, 2, 2]","[8, 3, 6]","(13, 19, 19, 27)","(14, 19, 19, 24)","[1, 0, 0, -3]",True,9,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,11,16,"[(16, 2)]",12,"[4, 4]","[5, 3, 4]","[4, 2, 3]","[8, 3, 4]","(10, 16, 16, 24)","(11, 16, 16, 21)","[1, 0, 0, -3]",True,6,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,12,17,"[(17, 2)]",12,"[5, 5]","[5, 3, 4]","[4, 2, 3]","[8, 3, 5]","(11, 17, 17, 25)","(12, 17, 17, 22)","[1, 0, 0, -3]",True,7,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,13,18,"[(18, 2)]",12,"[6, 6]","[5, 3, 4]","[4, 2, 3]","[8, 3, 6]","(12, 18, 18, 26)","(13, 18, 18, 23)","[1, 0, 0, -3]",True,8,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,14,19,"[(19, 2)]",12,"[7, 7]","[5, 3, 4]","[4, 2, 3]","[8, 3, 7]","(13, 19, 19, 27)","(14, 19, 19, 24)","[1, 0, 0, -3]",True,9,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,12,17,"[(17, 2)]",12,"[5, 5]","[5, 3, 4]","[4, 2, 0]","[8, 4, 1]","(11, 17, 17, 25)","(12, 17, 17, 22)","[1, 0, 0, -3]",True,7,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,13,18,"[(18, 2)]",12,"[6, 6]","[5, 3, 4]","[4, 2, 0]","[8, 4, 2]","(12, 18, 18, 26)","(13, 18, 18, 23)","[1, 0, 0, -3]",True,8,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,14,19,"[(19, 2)]",12,"[7, 7]","[5, 3, 4]","[4, 2, 0]","[8, 4, 3]","(13, 19, 19, 27)","(14, 19, 19, 24)","[1, 0, 0, -3]",True,9,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,15,20,"[(20, 2)]",12,"[8, 8]","[5, 3, 4]","[4, 2, 0]","[8, 4, 4]","(14, 20, 20, 28)","(15, 20, 20, 25)","[1, 0, 0, -3]",True,10,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,12,17,"[(17, 2)]",12,"[5, 5]","[5, 3, 4]","[4, 2, 1]","[8, 4, 2]","(11, 17, 17, 25)","(12, 17, 17, 22)","[1, 0, 0, -3]",True,7,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,13,18,"[(18, 2)]",12,"[6, 6]","[5, 3, 4]","[4, 2, 1]","[8, 4, 3]","(12, 18, 18, 26)","(13, 18, 18, 23)","[1, 0, 0, -3]",True,8,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,14,19,"[(19, 2)]",12,"[7, 7]","[5, 3, 4]","[4, 2, 1]","[8, 4, 4]","(13, 19, 19, 27)","(14, 19, 19, 24)","[1, 0, 0, -3]",True,9,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,15,20,"[(20, 2)]",12,"[8, 8]","[5, 3, 4]","[4, 2, 1]","[8, 4, 5]","(14, 20, 20, 28)","(15, 20, 20, 25)","[1, 0, 0, -3]",True,10,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
1769699310,3,0,12,17,"[(17, 2)]",12,"[5, 5]","[5, 3, 4]","[4, 2, 2]","[8, 4, 3]","(12, 17, 17, 22)","(12, 17, 17, 22)","[0, 0, 0, 0]",True,7,"[5, 10, 10, 15]","[5, 10, 10, 15]","[0, 0, 0, 0]"
1769699310,3,0,13,18,"[(18, 2)]",12,"[6, 6]","[5, 3, 4]","[4, 2, 2]","[8, 4, 4]","(13, 18, 18, 23)","(13, 18, 18, 23)","[0, 0, 0, 0]",True,8,"[5, 10, 10, 15]","[5, 10, 10, 15]","[0, 0, 0, 0]"
1769699310,3,0,14,19,"[(19, 2)]",12,"[7, 7]","[5, 3, 4]","[4, 2, 2]","[8, 4, 5]","(14, 19, 19, 24)","(14, 19, 19, 24)","[0, 0, 0, 0]",True,9,"[5, 10, 10, 15]","[5, 10, 10, 15]","[0, 0, 0, 0]"
1769699310,3,0,15,20,"[(20, 2)]",12,"[8, 8]","[5, 3, 4]","[4, 2, 2]","[8, 4, 6]","(15, 20, 20, 25)","(15, 20, 20, 25)","[0, 0, 0, 0]",True,10,"[5, 10, 10, 15]","[5, 10, 10, 15]","[0, 0, 0, 0]"
1769699310,3,0,12,17,"[(17, 2)]",12,"[5, 5]","[5, 3, 4]","[4, 2, 3]","[8, 4, 4]","(11, 17, 17, 25)","(12, 17, 17, 22)","[1, 0, 0, -3]",True,7,"[4, 10, 10, 18]","[5, 10, 10, 15]","[1, 0, 0, -3]"
