seeds,num_tasks,per_jitter,final_e2e_max,max_reaction_time,R,exceed,false_percentage,best_merge_pair,finalpercent
1755016093,5,0.0,2054.0,1558.0,0.7585199610516066,safe,0.1,"(0, 1)",0.03
1755016094,5,0.0,199.0,199.0,1.0,safe,0.1,"(0, 1)",0.03
1755016095,5,0.0,2446.0,2286.0,0.9345870809484872,safe,0.1,"(0, 1)",0.03
1755016096,5,0.0,4108.0,4108.0,1.0,safe,0.1,"(0, 1)",0.03
1755016097,5,0.0,2802.0,2689.0,0.9596716630977872,safe,0.0,"(0, 1)",0.03
1755016098,5,0.0,82.0,71.0,0.8658536585365854,safe,0.0,"(0, 1)",0.03
1755016099,5,0.0,2512.0,2415.0,0.9613853503184714,safe,0.0,"(0, 1)",0.03
1755016100,5,0.0,4153.0,4149.0,0.9990368408379484,safe,0.0,"(0, 1)",0.03
1755016101,5,0.0,284.0,275.0,0.9683098591549296,safe,0.0,"(2, 3)",0.03
1755016102,5,0.0,532.0,365.0,0.6860902255639098,safe,0.0,"(0, 1)",0.03
1755016103,5,0.0,2410.0,2312.0,0.9593360995850624,safe,0.0,"(0, 1)",0.03
1755016104,5,0.0,3544.0,2701.0,0.7621331828442438,safe,0.0,"(0, 1)",0.03
1755016105,5,0.0,444.0,426.0,0.9594594594594594,safe,0.0,"(0, 1)",0.03
1755016106,5,0.0,356.0,304.0,0.8539325842696629,safe,0.0,"(0, 1)",0.03
1755016107,5,0.0,2724.0,2633.0,0.9665932452276064,safe,0.1,"(1, 2)",0.03
1755016108,5,0.0,436.0,426.0,0.9770642201834864,safe,0.1,"(0, 1)",0.03
1755016109,5,0.0,695.0,679.0,0.9769784172661872,safe,0.1,"(0, 1)",0.03
1755016110,5,0.0,808.0,805.0,0.9962871287128712,safe,0.1,"(0, 1)",0.03
1755016111,5,0.0,0.0,505.0,,,0.1,0,0.03
1755016112,5,0.0,490.0,461.0,0.9408163265306122,safe,0.1,"(0, 1)",0.03
1755016113,5,0.0,624.0,549.0,0.8798076923076923,safe,0.1,"(0, 1)",0.03
1755016114,5,0.0,2056.0,1149.0,0.558852140077821,safe,0.1,"(0, 1)",0.03
1755016115,5,0.0,2214.0,2043.0,0.9227642276422764,safe,0.1,"(0, 1)",0.03
1755016116,5,0.0,2506.0,1545.0,0.6165203511572227,safe,0.1,"(0, 1)",0.03
1755016117,5,0.0,844.0,730.0,0.8649289099526066,safe,0.0,"(0, 1)",0.03
1755016118,5,0.0,2417.0,1945.0,0.80471659081506,safe,0.0,"(0, 1)",0.03
1755016119,5,0.0,2522.0,2043.0,0.810071371927042,safe,0.0,"(0, 1)",0.03
1755016120,5,0.0,2462.0,1509.0,0.6129163281884646,safe,0.0,"(0, 1)",0.03
1755016121,5,0.0,118.0,78.0,0.6610169491525424,safe,0.0,"(0, 1)",0.03
1755016122,5,0.0,422.0,366.0,0.8672985781990521,safe,0.0,"(0, 1)",0.03
1755016123,5,0.0,801.0,713.0,0.8901373283395755,safe,0.0,"(1, 2)",0.03
1755016124,5,0.0,803.0,770.0,0.958904109589041,safe,0.0,"(0, 1)",0.03
1755016125,5,0.0,3806.0,2979.0,0.7827115081450342,safe,0.0,"(0, 1)",0.03
