periods,seeds,read_offsets,write_offsets,min,max,mean,std,diff,"(latency, count)"
"[6, 10, 15]",1755016194,"[0, 9, 13]","[0, 9, 13]",7,24,15.5,4.573,7,"[(7, 1), (8, 1), (9, 1), (10, 2), (11, 2), (12, 2), (13, 2), (14, 2), (15, 2), (16, 2), (17, 2), (18, 2), (19, 2), (20, 2), (21, 2), (22, 1), (23, 1), (24, 1)]"
"[6, 10, 15]",1755016195,"[0, 9, 14]","[0, 9, 14]",5,22,13.5,4.573,9,"[(5, 1), (6, 1), (7, 1), (8, 2), (9, 2), (10, 2), (11, 2), (12, 2), (13, 2), (14, 2), (15, 2), (16, 2), (17, 2), (18, 2), (19, 2), (20, 1), (21, 1), (22, 1)]"
"[6, 10, 15]",1755016196,"[0, 9, 15]","[0, 9, 15]",6,23,14.5,4.573,8,"[(6, 1), (7, 1), (8, 1), (9, 2), (10, 2), (11, 2), (12, 2), (13, 2), (14, 2), (15, 2), (16, 2), (17, 2), (18, 2), (19, 2), (20, 2), (21, 1), (22, 1), (23, 1)]"
"[6, 10, 15]",1755016197,"[0, 10, 0]","[0, 10, 0]",0,23,11.5,6.238,8,"[(0, 1), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 2), (10, 2), (11, 2), (12, 2), (13, 2), (14, 2), (15, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1)]"
"[6, 10, 15]",1755016198,"[0, 10, 1]","[0, 10, 1]",1,24,12.5,6.238,7,"[(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 2), (11, 2), (12, 2), (13, 2), (14, 2), (15, 2), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1)]"
"[6, 10, 15]",1755016199,"[0, 10, 2]","[0, 10, 2]",2,25,13.5,6.238,6,"[(2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 2), (12, 2), (13, 2), (14, 2), (15, 2), (16, 2), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1)]"
"[6, 10, 15]",1755016200,"[0, 10, 3]","[0, 10, 3]",3,26,14.5,6.238,5,"[(3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 2), (13, 2), (14, 2), (15, 2), (16, 2), (17, 2), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1)]"
"[6, 10, 15]",1755016201,"[0, 10, 4]","[0, 10, 4]",4,27,15.5,6.238,4,"[(4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 2), (14, 2), (15, 2), (16, 2), (17, 2), (18, 2), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1), (27, 1)]"
"[6, 10, 15]",1755016202,"[0, 10, 5]","[0, 10, 5]",2,19,10.5,4.573,12,"[(2, 1), (3, 1), (4, 1), (5, 2), (6, 2), (7, 2), (8, 2), (9, 2), (10, 2), (11, 2), (12, 2), (13, 2), (14, 2), (15, 2), (16, 2), (17, 1), (18, 1), (19, 1)]"
"[6, 10, 15]",1755016203,"[0, 10, 6]","[0, 10, 6]",3,20,11.5,4.573,11,"[(3, 1), (4, 1), (5, 1), (6, 2), (7, 2), (8, 2), (9, 2), (10, 2), (11, 2), (12, 2), (13, 2), (14, 2), (15, 2), (16, 2), (17, 2), (18, 1), (19, 1), (20, 1)]"
"[6, 10, 15]",1755016204,"[0, 10, 7]","[0, 10, 7]",4,21,12.5,4.573,10,"[(4, 1), (5, 1), (6, 1), (7, 2), (8, 2), (9, 2), (10, 2), (11, 2), (12, 2), (13, 2), (14, 2), (15, 2), (16, 2), (17, 2), (18, 2), (19, 1), (20, 1), (21, 1)]"
"[6, 10, 15]",1755016205,"[0, 10, 8]","[0, 10, 8]",5,22,13.5,4.573,9,"[(5, 1), (6, 1), (7, 1), (8, 2), (9, 2), (10, 2), (11, 2), (12, 2), (13, 2), (14, 2), (15, 2), (16, 2), (17, 2), (18, 2), (19, 2), (20, 1), (21, 1), (22, 1)]"
"[6, 10, 15]",1755016206,"[0, 10, 9]","[0, 10, 9]",6,23,14.5,4.573,8,"[(6, 1), (7, 1), (8, 1), (9, 2), (10, 2), (11, 2), (12, 2), (13, 2), (14, 2), (15, 2), (16, 2), (17, 2), (18, 2), (19, 2), (20, 2), (21, 1), (22, 1), (23, 1)]"
"[6, 10, 15]",1755016207,"[0, 10, 10]","[0, 10, 10]",4,21,12.5,4.573,10,"[(4, 1), (5, 1), (6, 1), (7, 2), (8, 2), (9, 2), (10, 2), (11, 2), (12, 2), (13, 2), (14, 2), (15, 2), (16, 2), (17, 2), (18, 2), (19, 1), (20, 1), (21, 1)]"
"[6, 10, 15]",1755016208,"[0, 10, 11]","[0, 10, 11]",5,22,13.5,4.573,9,"[(5, 1), (6, 1), (7, 1), (8, 2), (9, 2), (10, 2), (11, 2), (12, 2), (13, 2), (14, 2), (15, 2), (16, 2), (17, 2), (18, 2), (19, 2), (20, 1), (21, 1), (22, 1)]"
"[6, 10, 15]",1755016209,"[0, 10, 12]","[0, 10, 12]",6,23,14.5,4.573,8,"[(6, 1), (7, 1), (8, 1), (9, 2), (10, 2), (11, 2), (12, 2), (13, 2), (14, 2), (15, 2), (16, 2), (17, 2), (18, 2), (19, 2), (20, 2), (21, 1), (22, 1), (23, 1)]"
"[6, 10, 15]",1755016210,"[0, 10, 13]","[0, 10, 13]",7,24,15.5,4.573,7,"[(7, 1), (8, 1), (9, 1), (10, 2), (11, 2), (12, 2), (13, 2), (14, 2), (15, 2), (16, 2), (17, 2), (18, 2), (19, 2), (20, 2), (21, 2), (22, 1), (23, 1), (24, 1)]"
"[6, 10, 15]",1755016211,"[0, 10, 14]","[0, 10, 14]",8,25,16.5,4.573,6,"[(8, 1), (9, 1), (10, 1), (11, 2), (12, 2), (13, 2), (14, 2), (15, 2), (16, 2), (17, 2), (18, 2), (19, 2), (20, 2), (21, 2), (22, 2), (23, 1), (24, 1), (25, 1)]"
"[6, 10, 15]",1755016212,"[0, 10, 15]","[0, 10, 15]",0,23,11.5,6.238,8,"[(0, 1), (1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 2), (10, 2), (11, 2), (12, 2), (13, 2), (14, 2), (15, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1)]"
